"","region","year","partial_difference","input","totalPop","gcam.consumer","subregional.population.share"
"2359","Europe_Non_EU",1975,404.856018335621,"FoodDemand_NonStaples",6102.9,"d9",0.1
"2360","Europe_Non_EU",1975,404.856018335621,"FoodDemand_NonStaples",6102.9,"d10",0.1
"2361","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d1",0.1
"2362","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d2",0.1
"2363","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d3",0.1
"2364","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d4",0.1
"2365","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d5",0.1
"2366","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d6",0.1
"2367","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d7",0.1
"2368","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d8",0.1
"2369","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d9",0.1
"2370","Europe_Non_EU",1990,307.083127733246,"FoodDemand_NonStaples",7857.7,"d10",0.1
"2371","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d1",0.1
"2372","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d2",0.1
"2373","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d3",0.1
"2374","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d4",0.1
"2375","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d5",0.1
"2376","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d6",0.1
"2377","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d7",0.1
"2378","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d8",0.1
"2379","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d9",0.1
"2380","Europe_Non_EU",2005,193.819841018762,"FoodDemand_NonStaples",9100.4,"d10",0.1
"2381","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d1",0.1
"2382","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d2",0.1
"2383","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d3",0.1
"2384","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d4",0.1
"2385","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d5",0.1
"2386","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d6",0.1
"2387","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d7",0.1
"2388","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d8",0.1
"2389","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d9",0.1
"2390","Europe_Non_EU",2010,354.650911858282,"FoodDemand_NonStaples",9499.5,"d10",0.1
"2391","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d1",0.1
"2392","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d2",0.1
"2393","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d3",0.1
"2394","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d4",0.1
"2395","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d5",0.1
"2396","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d6",0.1
"2397","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d7",0.1
"2398","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d8",0.1
"2399","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d9",0.1
"2400","Europe_Non_EU",2015,408.552977737635,"FoodDemand_NonStaples",10066.5,"d10",0.1
"2401","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d1",0.1
"2402","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d2",0.1
"2403","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d3",0.1
"2404","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d4",0.1
"2405","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d5",0.1
"2406","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d6",0.1
"2407","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d7",0.1
"2408","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d8",0.1
"2409","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d9",0.1
"2410","European Free Trade Association",1975,-59.9435000792014,"FoodDemand_NonStaples",1058.7,"d10",0.1
"2411","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d1",0.1
"2412","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d2",0.1
"2413","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d3",0.1
"2414","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d4",0.1
"2415","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d5",0.1
"2416","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d6",0.1
"2417","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d7",0.1
"2418","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d8",0.1
"2419","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d9",0.1
"2420","European Free Trade Association",1990,-269.342707874255,"FoodDemand_NonStaples",1118.4,"d10",0.1
"2421","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d1",0.1
"2422","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d2",0.1
"2423","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d3",0.1
"2424","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d4",0.1
"2425","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d5",0.1
"2426","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d6",0.1
"2427","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d7",0.1
"2428","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d8",0.1
"2429","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d9",0.1
"2430","European Free Trade Association",2005,-424.287326560699,"FoodDemand_NonStaples",1234.9,"d10",0.1
"2431","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d1",0.1
"2432","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d2",0.1
"2433","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d3",0.1
"2434","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d4",0.1
"2435","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d5",0.1
"2436","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d6",0.1
"2437","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d7",0.1
"2438","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d8",0.1
"2439","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d9",0.1
"2440","European Free Trade Association",2010,-400.050797794545,"FoodDemand_NonStaples",1305.1,"d10",0.1
"2441","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d1",0.1
"2442","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d2",0.1
"2443","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d3",0.1
"2444","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d4",0.1
"2445","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d5",0.1
"2446","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d6",0.1
"2447","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d7",0.1
"2448","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d8",0.1
"2449","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d9",0.1
"2450","European Free Trade Association",2015,-441.671836545836,"FoodDemand_NonStaples",1386.4,"d10",0.1
"2451","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d1",0.1
"2452","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d2",0.1
"2453","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d3",0.1
"2454","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d4",0.1
"2455","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d5",0.1
"2456","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d6",0.1
"2457","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d7",0.1
"2458","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d8",0.1
"2459","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d9",0.1
"2460","India",1975,318.528409715688,"FoodDemand_NonStaples",62310.3,"d10",0.1
"2461","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d1",0.1
"2462","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d2",0.1
"2463","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d3",0.1
"2464","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d4",0.1
"2465","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d5",0.1
"2466","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d6",0.1
"2467","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d7",0.1
"2468","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d8",0.1
"2469","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d9",0.1
"2470","India",1990,337.832377250945,"FoodDemand_NonStaples",87327.8,"d10",0.1
"2471","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d1",0.1
"2472","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d2",0.1
"2473","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d3",0.1
"2474","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d4",0.1
"2475","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d5",0.1
"2476","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d6",0.1
"2477","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d7",0.1
"2478","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d8",0.1
"2479","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d9",0.1
"2480","India",2005,271.815598058549,"FoodDemand_NonStaples",114761,"d10",0.1
"2481","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d1",0.1
"2482","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d2",0.1
"2483","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d3",0.1
"2484","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d4",0.1
"2485","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d5",0.1
"2486","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d6",0.1
"2487","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d7",0.1
"2488","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d8",0.1
"2489","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d9",0.1
"2490","India",2010,350.748360271934,"FoodDemand_NonStaples",123428.1,"d10",0.1
"2491","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d1",0.1
"2492","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d2",0.1
"2493","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d3",0.1
"2494","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d4",0.1
"2495","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d5",0.1
"2496","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d6",0.1
"2497","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d7",0.1
"2498","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d8",0.1
"2499","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d9",0.1
"2500","India",2015,468.014169139694,"FoodDemand_NonStaples",131015.2,"d10",0.1
"2501","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d1",0.1
"2502","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d2",0.1
"2503","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d3",0.1
"2504","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d4",0.1
"2505","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d5",0.1
"2506","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d6",0.1
"2507","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d7",0.1
"2508","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d8",0.1
"2509","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d9",0.1
"2510","Indonesia",1975,82.9085686323691,"FoodDemand_NonStaples",13068.1,"d10",0.1
"2511","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d1",0.1
"2512","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d2",0.1
"2513","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d3",0.1
"2514","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d4",0.1
"2515","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d5",0.1
"2516","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d6",0.1
"2517","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d7",0.1
"2518","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d8",0.1
"2519","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d9",0.1
"2520","Indonesia",1990,22.8685274882166,"FoodDemand_NonStaples",18141.3,"d10",0.1
"2521","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d1",0.1
"2522","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d2",0.1
"2523","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d3",0.1
"2524","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d4",0.1
"2525","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d5",0.1
"2526","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d6",0.1
"2527","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d7",0.1
"2528","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d8",0.1
"2529","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d9",0.1
"2530","Indonesia",2005,-50.9511776502586,"FoodDemand_NonStaples",22628.9,"d10",0.1
"2531","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d1",0.1
"2532","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d2",0.1
"2533","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d3",0.1
"2534","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d4",0.1
"2535","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d5",0.1
"2536","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d6",0.1
"2537","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d7",0.1
"2538","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d8",0.1
"2539","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d9",0.1
"2540","Indonesia",2010,-84.5378180248159,"FoodDemand_NonStaples",24183.4,"d10",0.1
"2541","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d1",0.1
"2542","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d2",0.1
"2543","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d3",0.1
"2544","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d4",0.1
"2545","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d5",0.1
"2546","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d6",0.1
"2547","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d7",0.1
"2548","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d8",0.1
"2549","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d9",0.1
"2550","Indonesia",2015,11.1322529462394,"FoodDemand_NonStaples",25838.3,"d10",0.1
"2551","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d1",0.1
"2552","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d2",0.1
"2553","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d3",0.1
"2554","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d4",0.1
"2555","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d5",0.1
"2556","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d6",0.1
"2557","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d7",0.1
"2558","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d8",0.1
"2559","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d9",0.1
"2560","Japan",1975,-1328.46345037529,"FoodDemand_NonStaples",11241.3,"d10",0.1
"2561","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d1",0.1
"2562","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d2",0.1
"2563","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d3",0.1
"2564","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d4",0.1
"2565","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d5",0.1
"2566","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d6",0.1
"2567","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d7",0.1
"2568","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d8",0.1
"2569","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d9",0.1
"2570","Japan",1990,-1983.76747176677,"FoodDemand_NonStaples",12450.5,"d10",0.1
"2571","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d1",0.1
"2572","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d2",0.1
"2573","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d3",0.1
"2574","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d4",0.1
"2575","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d5",0.1
"2576","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d6",0.1
"2577","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d7",0.1
"2578","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d8",0.1
"2579","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d9",0.1
"2580","Japan",2005,-2173.81268932361,"FoodDemand_NonStaples",12832.6,"d10",0.1
"2581","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d1",0.1
"2582","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d2",0.1
"2583","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d3",0.1
"2584","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d4",0.1
"2585","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d5",0.1
"2586","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d6",0.1
"2587","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d7",0.1
"2588","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d8",0.1
"2589","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d9",0.1
"2590","Japan",2010,-2158.94404311693,"FoodDemand_NonStaples",12854.2,"d10",0.1
"2591","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d1",0.1
"2592","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d2",0.1
"2593","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d3",0.1
"2594","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d4",0.1
"2595","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d5",0.1
"2596","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d6",0.1
"2597","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d7",0.1
"2598","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d8",0.1
"2599","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d9",0.1
"2600","Japan",2015,-2129.71873037024,"FoodDemand_NonStaples",12798.5,"d10",0.1
"2601","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d1",0.1
"2602","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d2",0.1
"2603","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d3",0.1
"2604","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d4",0.1
"2605","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d5",0.1
"2606","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d6",0.1
"2607","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d7",0.1
"2608","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d8",0.1
"2609","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d9",0.1
"2610","Mexico",1975,92.8013949929036,"FoodDemand_NonStaples",5960.8,"d10",0.1
"2611","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d1",0.1
"2612","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d2",0.1
"2613","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d3",0.1
"2614","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d4",0.1
"2615","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d5",0.1
"2616","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d6",0.1
"2617","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d7",0.1
"2618","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d8",0.1
"2619","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d9",0.1
"2620","Mexico",1990,200.859988589457,"FoodDemand_NonStaples",8394.3,"d10",0.1
"2621","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d1",0.1
"2622","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d2",0.1
"2623","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d3",0.1
"2624","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d4",0.1
"2625","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d5",0.1
"2626","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d6",0.1
"2627","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d7",0.1
"2628","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d8",0.1
"2629","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d9",0.1
"2630","Mexico",2005,152.013611345639,"FoodDemand_NonStaples",10600.5,"d10",0.1
"2631","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d1",0.1
"2632","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d2",0.1
"2633","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d3",0.1
"2634","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d4",0.1
"2635","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d5",0.1
"2636","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d6",0.1
"2637","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d7",0.1
"2638","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d8",0.1
"2639","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d9",0.1
"2640","Mexico",2010,341.360949776981,"FoodDemand_NonStaples",11409.3,"d10",0.1
"2641","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d1",0.1
"2642","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d2",0.1
"2643","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d3",0.1
"2644","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d4",0.1
"2645","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d5",0.1
"2646","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d6",0.1
"2647","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d7",0.1
"2648","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d8",0.1
"2649","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d9",0.1
"2650","Mexico",2015,390.175771449828,"FoodDemand_NonStaples",12185.8,"d10",0.1
"2651","Middle East",1975,-311.940997258672,"FoodDemand_NonStaples",7829.8,"d1",0.1
